MATRICULA;NOME;REPROVACOES_DE;REPROVACOES_EM;REPROVACOES_MF;REPROVACOES_GO;NOTA_DE;NOTA_EM;NOTA_MF;NOTA_GO;INGLES;H_AULA_PRES;TAREFAS_ONLINE;FALTAS;PERFIL
498264;JosÃ© dos Santos de Munhoz;0;0;0;0;6.7;6.9;7.2;6.4;0.0;7;2;5;DIFICULDADE
641096;Vitor de Souza;0;0;0;0;7.1;6.9;7.1;6.4;0.0;12;6;3;EXATAS
625232;Rute Esurn de Moura Gomes;0;0;0;0;6.1;5.4;7.0;5.2;0.0;2;2;3;DIFICULDADE
920941;JosÃ© dos Santos;0;0;0;0;7.2;7.3;7.1;6.3;0.0;6;5;3;EXATAS
502417;Ayrton Isom de Pereira;0;0;0;0;6.2;6.5;7.0;;0.0;4;0;4;DIFICULDADE
971180;Isabela de Lins Blydacruylvic;0;0;0;0;6.7;5.9;5.5;;1.0;4;0;8;DIFICULDADE
588440;Jackson Jardel da Silva de Arruda;0;0;0;0;6.7;7.2;5.2;;1.0;5;0;5;DIFICULDADE
164129;Roberto de Peixoto Roei da Silva Neto;0;0;0;0;6.0;5.5;5.1;4.3;0.0;3;5;3;DIFICULDADE
136659;Isac da Silva;1;3;1;1;0.0;0.0;0.0;;1.0;3;2;4;DIFICULDADE
241606;Reginaldo KauÃª Dutra Hosechi da Silva JÃºnior;0;0;0;0;6.3;4.8;5.5;4.8;1.0;2;5;3;DIFICULDADE
581551;Guilherme da Silva de Cardoso JÃºnior;0;0;0;0;6.9;7.0;6.2;6.4;1.0;3;2;3;DIFICULDADE
698238;Elano da Silva;1;1;1;3;0.0;0.0;0.0;0.0;0.0;9;4;3;DIFICULDADE
682719;Cristiane Suzy de Souza;0;0;0;0;6.0;5.3;6.4;;1.0;2;3;4;DIFICULDADE
727213;JosÃ© Jonathan Teze;0;0;1;1;6.1;5.8;0.0;0.0;0.0;4;3;2;DIFICULDADE
361781;Altino Nicolau de Britto Tepurni;0;0;0;0;6.9;6.7;6.4;;1.0;5;5;3;DIFICULDADE
405514;Lino FÃ©lix de Fonseca;0;0;0;0;5.1;7.2;5.6;7.3;;4;6;3;DIFICULDADE
462899;CÃ­cero InÃ¡cio de Pascoal;1;1;1;1;0.0;0.0;0.0;0.0;0.0;4;2;6;DIFICULDADE
758626;Josiel Glaza;0;0;0;0;6.1;4.9;4.7;;1.0;4;5;5;DIFICULDADE
948921;ClÃ©ber Ismael Schneider de AlcÃ¢ntara;0;0;0;0;6.3;6.6;5.5;;1.0;9;5;1;DIFICULDADE
268987;Luciano Ãlvaro Nha;0;0;0;0;5.2;4.8;5.8;6.3;1.0;0;3;6;DIFICULDADE
911780;LÃ­gia Aymencle de Ferreira Ekrirnson;1;1;3;1;0.0;0.0;0.0;0.0;1.0;8;2;6;DIFICULDADE
116766;Velma Rangel;0;0;0;0;6.9;6.6;5.7;6.1;0.0;5;5;1;DIFICULDADE
791456;MÃ¡rio Ali de Pereira Espada Gades;0;0;0;0;6.3;6.7;5.4;5.8;1.0;2;4;6;DIFICULDADE
686762;OtÃ¡vio Davi de Rezende Frias;0;0;0;0;5.4;5.2;4.9;5.7;;5;3;5;DIFICULDADE
498936;Kevin da Silva de Rezende;0;0;0;0;6.5;6.2;5.0;;0.0;2;3;5;DIFICULDADE
776246;Laura de Pacheco;0;0;0;0;5.6;6.7;6.7;5.1;1.0;3;2;4;DIFICULDADE
807756;Ivete de Linhares da Silva Apier;0;0;0;0;6.9;6.5;5.3;6.0;1.0;2;5;2;DIFICULDADE
696588;Chico Nilton Rosolaer Naves;0;0;0;0;7.1;7.0;5.0;6.5;;10;4;4;EXATAS
645216;Mel Nair de Barbosa;0;0;0;0;6.2;5.7;5.1;4.3;1.0;5;5;3;DIFICULDADE
895682;Lucas Paim;0;0;0;0;6.7;6.8;5.0;4.8;1.0;4;2;3;DIFICULDADE
784479;Osvaldo Shizakeke;0;0;0;0;7.4;7.0;6.6;;1.0;17;3;5;EXATAS
818775;FabÃ­ola Leila de Barbosa;1;1;1;1;0.0;0.0;0.0;0.0;1.0;4;3;4;DIFICULDADE
832418;Alessandre Kim Herrera;0;0;0;0;5.2;5.8;6.4;;1.0;3;0;4;DIFICULDADE
113932;NatÃ¡lia Yolanda Roboul Gomes;0;0;0;0;5.5;6.0;4.8;4.9;1.0;5;4;3;DIFICULDADE
797286;Magali Mayara de Santo AntÃ´nio dos Santos;1;1;1;1;0.0;0.0;0.0;0.0;0.0;4;0;4;DIFICULDADE
543341;PatrÃ­cia de Azevedo;0;0;0;0;5.1;5.4;4.5;4.7;1.0;2;4;3;DIFICULDADE
120041;Matilde Nnado;0;0;0;0;6.0;6.2;7.5;6.1;0.0;3;1;6;DIFICULDADE
904726;Zeca TomÃ¡z Rosier de Angola Jardim;0;0;0;0;6.7;6.4;5.8;5.2;0.0;3;0;8;DIFICULDADE
700098;Ariana Pires de Barbosa;3;1;1;1;0.0;0.0;0.0;0.0;0.0;9;5;3;DIFICULDADE
387834;Mara Yaov;0;0;0;0;5.7;5.9;5.5;5.1;0.0;3;2;4;DIFICULDADE
463676;Wilson Birne Dreiolman;1;3;3;3;0.0;0.0;0.0;;1.0;5;0;8;DIFICULDADE
117279;Maria NÃºbia ProlÃ§u;0;0;0;0;6.5;5.9;6.6;5.3;0.0;8;4;2;DIFICULDADE
664807;Marielle Nulceisuman;0;0;0;0;6.6;6.2;4.7;;;4;0;2;DIFICULDADE
882587;Altino HÃ©rcules Cuniz JÃºnior;1;1;1;1;0.0;0.0;0.0;0.0;1.0;3;0;3;DIFICULDADE
136830;Wellington do MaranhÃ£o Onzern;0;0;0;0;6.5;6.3;7.7;;;7;5;2;DIFICULDADE
885800;Otto de Santo AntÃ´nio Neto;0;0;0;0;5.7;6.4;5.0;5.4;0.0;5;5;3;DIFICULDADE
926269;Severino Filipe Feapi;1;1;3;1;0.0;0.0;0.0;0.0;1.0;12;5;4;DIFICULDADE
733926;ClÃ¡udia Soraya Pimsza Nitsubune;1;3;1;1;0.0;0.0;0.0;;1.0;3;5;3;DIFICULDADE
104208;Orlando Mike de Ferraz Zaze;0;0;0;0;6.8;5.5;5.1;6.2;1.0;7;2;6;DIFICULDADE
412164;Liane Raiane Earnman de Lins;0;0;0;0;6.1;6.6;5.7;;0.0;3;4;3;DIFICULDADE
803357;BÃ¡rbara Igoefrirn;0;0;0;0;5.6;6.1;5.9;4.5;1.0;4;3;3;DIFICULDADE
769242;Nelson Ismael Ageuzsen Oeson;0;0;0;0;6.1;6.0;5.5;5.6;1.0;3;2;3;DIFICULDADE
829244;Isabela da Gama dos Santos;0;0;0;0;7.2;7.2;7.8;7.0;0.0;10;7;1;MUITO BOM
758685;Isac Ayan;0;0;0;0;6.6;6.7;5.1;6.1;1.0;3;2;6;DIFICULDADE
502082;Mirela Tina dos Santos de Pereira;0;0;0;0;6.7;6.7;6.7;5.7;1.0;5;4;6;DIFICULDADE
465299;MarilÃºcia Gilmara Mornfreoer Nime;0;0;0;0;7.1;7.0;5.8;;1.0;4;3;4;EXATAS
872882;Albina Margarete de Godoy;0;0;0;0;6.0;5.8;7.3;;1.0;2;2;4;DIFICULDADE
167961;Manuela Luzia de Cardozo;0;0;0;0;6.3;6.2;5.0;5.4;;4;5;2;DIFICULDADE
574107;Evelyn de Barbosa Eopiov;0;0;0;0;7.0;5.9;5.1;4.7;;4;4;2;DIFICULDADE
261346;MaurÃ­cio Baou Dede;0;0;0;0;7.1;5.9;5.6;;1.0;2;5;2;DIFICULDADE
428954;Selena Anna dos Santos de Espanha;1;1;3;1;0.0;0.0;0.0;0.0;0.0;7;5;5;DIFICULDADE
256645;Leonara Guerra;0;0;0;0;5.7;4.8;5.1;5.3;1.0;2;5;3;DIFICULDADE
740863;Victor Ozeu;1;1;1;1;0.0;0.0;0.0;0.0;1.0;2;0;5;DIFICULDADE
689924;Karina da Silva;3;1;1;1;0.0;0.0;0.0;0.0;;15;5;4;DIFICULDADE
533397;KauÃª da Serra Ioernov Terceiro;1;1;3;1;0.0;0.0;0.0;0.0;1.0;2;3;4;DIFICULDADE
355820;Guiomar Camila Nunes;0;0;0;0;6.2;5.8;5.2;5.2;1.0;2;0;5;DIFICULDADE
713338;Melissa de Paula;3;1;1;1;0.0;0.0;0.0;0.0;;5;0;4;DIFICULDADE
641492;Eliomar da Silva;0;0;0;0;6.6;6.0;4.9;;0.0;15;2;3;DIFICULDADE
295223;Eliane Anne de Oliveira Ounson;0;0;1;1;5.9;4.3;0.0;0.0;;11;7;3;DIFICULDADE
849772;Alexandre Victor da Silva de Siqueira JÃºnior;0;0;0;0;4.6;4.3;6.0;5.4;0.0;9;6;3;DIFICULDADE
370202;SebastiÃ£o Sanches;0;0;0;0;7.5;7.8;9.5;7.8;0.0;4;0;3;MUITO BOM
653402;Carla de Leite da Cruz;0;0;0;0;6.7;6.8;5.7;;1.0;3;0;3;DIFICULDADE
516888;Sandra de Abreu dos Santos;1;1;1;1;0.0;0.0;0.0;;1.0;3;3;6;DIFICULDADE
105605;IsaÃ­as de Miranda da Mata;0;0;0;0;6.4;6.6;6.2;5.5;1.0;3;2;7;DIFICULDADE
563436;Arthur Tezornvic de Arruda da Silva JÃºnior;1;1;1;1;0.0;0.0;0.0;0.0;0.0;2;0;3;DIFICULDADE
588110;Nicolas TÃ¡les de Oliveira;0;0;0;0;5.5;6.1;4.9;5.1;;5;4;3;DIFICULDADE
879849;Juan da Silva de Vieira;0;0;0;0;6.4;5.9;6.9;5.8;;2;4;3;DIFICULDADE
676801;BÃ³ris Rosatto da Silva;0;0;0;0;6.1;5.5;6.9;5.8;0.0;5;5;3;DIFICULDADE
854327;Leonardo Castelo;0;0;0;0;6.8;6.2;7.3;6.7;;11;6;2;HUMANAS
861333;Marielle MÃ¡rcia Duque;0;0;0;0;7.0;6.8;5.9;6.3;0.0;5;2;3;DIFICULDADE
129410;Eva Zulmira de UchÃ´a Apumtrecy;0;0;0;0;6.8;6.7;5.4;;;4;5;3;DIFICULDADE
598529;Alex RaÃ­ de Ãlvares;0;0;0;0;6.4;6.7;5.7;5.5;;4;4;3;DIFICULDADE
104434;Eunice Bevea de Souza;0;0;0;0;6.9;6.5;5.6;6.1;;3;2;5;DIFICULDADE
867012;Margarida Suzanne da Silva TristÃ£o;0;0;0;0;7.0;6.8;6.3;6.4;;2;0;4;DIFICULDADE
302397;Violeta da Lira;1;1;3;1;0.0;0.0;0.0;;1.0;3;0;4;DIFICULDADE
792839;Suzy Imiman de Lacerda;0;0;0;0;4.6;5.1;5.4;4.6;1.0;2;2;6;DIFICULDADE
269742;Bernadete Naves Pycufimasov;3;3;1;1;0.0;0.0;0.0;;;9;4;6;DIFICULDADE
932292;Ney Jack Ifornson de Souza;0;0;0;0;6.3;6.3;6.4;4.7;0.0;4;5;3;DIFICULDADE
681552;Bartolomeu MÃ¡rio de Souza Ugyazzyrnman;0;0;0;0;7.1;6.8;6.2;6.0;0.0;4;5;2;DIFICULDADE
471053;Jonathas da Gama de Farias Gomes;0;0;0;0;6.4;6.5;4.8;5.8;1.0;3;2;5;DIFICULDADE
339389;Evelyn Beatriz Kihonuyo;0;0;0;0;6.1;6.8;5.4;;;2;2;3;DIFICULDADE
392400;TaÃ­s Tagu Jiyson;0;0;1;1;6.2;6.7;0.0;;1.0;4;2;6;DIFICULDADE
783550;Marcos Guyson de Borges Neto;0;0;0;0;6.2;6.0;5.7;5.5;1.0;7;4;3;DIFICULDADE
988773;Itamar Fred da Rocha;0;0;0;0;5.4;5.9;5.0;4.9;;5;0;3;DIFICULDADE
800517;Mara Tatiana Quoa;0;0;0;0;7.1;7.2;5.6;;1.0;2;2;2;EXATAS
626462;Lisa Gomes de Mello;0;0;0;0;6.7;6.4;5.2;5.4;0.0;3;0;3;DIFICULDADE
863293;Jonathan NegrÃ£o de Alves Niaz;1;1;1;3;0.0;0.0;0.0;0.0;0.0;10;7;3;DIFICULDADE
972263;VitÃ³ria TainÃ¡ dos Santos da Silva;0;0;0;0;6.3;7.0;7.0;;1.0;9;4;2;DIFICULDADE
467643;Artur Humberto Aplanbaman Osanidlun de AlcÃ¢ntara;0;0;0;0;6.6;6.8;6.5;;1.0;16;2;4;DIFICULDADE
890989;ElisÃ¢ngela Yoze dos Santos;0;0;0;0;5.4;5.3;5.0;5.2;1.0;2;3;3;DIFICULDADE
217757;Suzy Schneider da Silva;0;0;0;0;7.2;7.0;6.6;;;2;5;3;EXATAS
447033;Eric Plusaler;0;0;0;0;6.1;6.2;5.7;4.7;0.0;16;5;2;DIFICULDADE
893167;OsÃ³rio da Costa de SimÃµes Shimuwo;0;0;0;0;5.8;6.1;5.4;5.2;1.0;5;3;6;DIFICULDADE
582923;SimÃ£o Marinho;1;3;3;3;0.0;0.0;0.0;0.0;1.0;6;2;3;DIFICULDADE
350091;Anakin Quirino de Drummond;0;0;0;0;4.9;4.9;5.3;5.5;0.0;5;2;6;DIFICULDADE
671730;Viviane Wilma Jardim da Silva;3;3;1;1;0.0;0.0;0.0;0.0;0.0;2;0;6;DIFICULDADE
655128;Denis Lalavyman de MagalhÃ£es;0;0;0;0;6.2;5.8;6.5;5.9;;4;3;5;DIFICULDADE
596787;Jonas Enyuov de Barbosa Fivuer;0;0;0;0;7.7;7.9;7.9;8.1;;4;5;3;MUITO BOM
589903;Artur Walter Pires;0;0;0;0;7.0;7.5;7.7;7.0;1.0;4;4;2;MUITO BOM
401660;Roger RiuiÃ£;0;0;0;0;5.0;5.4;4.6;4.7;0.0;2;0;6;DIFICULDADE
475989;SebastiÃ£o de Cerqueira Izpya;0;0;0;0;6.1;7.1;5.5;;1.0;5;5;3;DIFICULDADE
642925;Leni Ana Portugal;0;0;0;0;6.6;7.3;5.9;5.3;0.0;5;3;5;DIFICULDADE
254042;Diana Emwi;0;0;0;0;8.0;8.7;9.9;;0.0;14;6;2;MUITO BOM
729920;Denise de Lacerda Pires;0;0;0;0;5.3;5.3;6.4;4.6;0.0;7;4;3;DIFICULDADE
448184;Soraya Ariel Ganeli Medezosu;0;0;0;0;7.3;6.8;6.2;;1.0;5;5;1;EXATAS
732088;Jussara de Rezende Dias;0;0;0;0;6.1;6.8;6.3;;;2;2;3;DIFICULDADE
818964;JosÃ© Nokabu;0;0;0;0;7.3;7.3;5.2;;;5;4;6;EXATAS
917754;ValÃ©ria Diana dos Santos;0;0;0;0;6.7;6.8;5.3;6.2;0.0;4;4;5;DIFICULDADE
294127;Israel Martinho de Vasconcelos da Mata;0;0;0;0;5.9;5.7;5.2;5.8;;2;3;3;DIFICULDADE
106778;VinÃ­cius DÃ©cio de GusmÃ£o;0;0;0;0;6.5;6.4;5.8;;1.0;2;5;3;DIFICULDADE
547697;CÃ©lia da Silva;1;1;1;1;0.0;0.0;0.0;0.0;1.0;3;2;6;DIFICULDADE
937476;Olga AngÃ©lica Buho;0;0;0;0;6.6;6.6;6.5;;1.0;4;4;3;DIFICULDADE
857139;Robert dos Santos de Peres;0;0;0;0;6.2;6.4;6.5;5.9;0.0;2;2;4;DIFICULDADE
953542;AntÃ´nio Herrera;0;0;0;0;6.6;7.0;7.0;6.6;;6;5;2;DIFICULDADE
176332;Daniel Nonoz Terceiro;3;1;1;3;0.0;0.0;0.0;;1.0;4;1;6;DIFICULDADE
710545;Otto Espryvic JÃºnior;0;0;0;0;6.8;6.5;5.7;5.4;1.0;2;0;4;DIFICULDADE
330981;Wagner Tokemimo da ConceiÃ§Ã£o;0;0;0;0;5.9;6.5;5.6;4.2;0.0;4;4;3;DIFICULDADE
171795;Isaiane Roseli Jiko Tazo;0;0;0;0;5.7;5.3;5.5;6.6;0.0;5;2;6;DIFICULDADE
641078;ElisÃ¢ngela SÃ­lvia de Rezende;0;0;0;0;7.4;7.0;7.0;7.1;0.0;17;6;2;MUITO BOM
785457;Eleriane Vanessa de Ãlvares;0;0;0;0;5.3;4.7;5.9;5.8;1.0;6;3;5;DIFICULDADE
587481;Wanda Camila Krakinigri dos Santos;0;0;0;0;7.2;7.3;6.9;6.5;0.0;3;5;4;EXATAS
443248;Humberto Juan Ilgeal JÃºnior;0;0;0;0;5.9;6.0;5.3;6.3;1.0;2;3;3;DIFICULDADE
355232;Rodrigo de GonÃ§alves;0;0;0;0;6.8;5.7;5.2;6.5;1.0;1;3;8;DIFICULDADE
520863;Itamara de Barbosa;0;0;0;0;6.7;5.9;5.4;5.4;1.0;3;3;5;DIFICULDADE
130572;Luigi Yugiko Franco;0;0;0;0;7.0;7.2;5.3;6.4;;4;2;6;EXATAS
739191;Nayara de MendonÃ§a Oydre;0;0;0;0;7.2;7.1;7.4;6.6;0.0;12;2;3;MUITO BOM
288528;Olga Fabiana da Silva;1;3;1;1;0.0;0.0;0.0;0.0;1.0;2;4;3;DIFICULDADE
267122;Frederico Iugri de Espanha Durebry;0;0;0;0;6.3;6.9;6.1;5.7;1.0;3;5;4;DIFICULDADE
255067;Jonathas Ismael de Paiva da Silva Dias;0;0;0;0;7.5;6.5;6.0;6.6;0.0;7;0;3;EXATAS
933257;Wagner Jacinto de Vasconcelos Terceiro;0;0;0;0;6.4;7.0;5.4;4.9;;4;2;6;DIFICULDADE
663097;Orlando SebastiÃ£o Detha;0;0;0;0;7.8;8.0;6.9;7.6;0.0;14;5;1;MUITO BOM
854632;Ãlvaro Matheus Moivic;3;1;1;1;0.0;0.0;0.0;0.0;1.0;5;0;8;DIFICULDADE
485581;Tainara EngusÃ£o da Silva;0;0;0;0;6.8;7.0;4.8;5.8;1.0;3;5;6;DIFICULDADE
570950;MÃ¡rcia Velma de Castro;0;0;0;0;7.4;8.0;7.0;;0.0;10;5;2;EXATAS
757440;Silvair de Bueno;0;0;3;1;6.1;4.5;0.0;0.0;;4;3;2;DIFICULDADE
533219;Adriana Mirian da Silva;0;0;0;0;6.7;5.7;5.7;5.7;0.0;2;2;4;DIFICULDADE
755201;Mirian de Santo AntÃ´nio;0;0;0;0;6.6;7.1;6.2;;;2;2;6;DIFICULDADE
834589;Ingrid de Alencar Plyvuman;0;0;0;0;7.0;7.0;7.1;6.5;0.0;14;2;6;EXATAS
133188;Ana Kogi Oarnisi;0;0;0;0;6.6;5.5;6.4;6.8;0.0;2;3;6;DIFICULDADE
700271;Reinaldo de MagalhÃ£es;0;0;0;0;5.4;4.7;5.7;5.0;;3;2;7;DIFICULDADE
875114;Gilberto Osvaldo do Nascimento;0;0;0;0;7.7;8.3;8.9;7.5;1.0;13;6;3;MUITO BOM
188198;TainÃ¡ Gilmara de Souza;0;0;0;0;6.3;6.8;6.8;6.5;;9;0;2;DIFICULDADE
505078;Demilson de Alvim;0;0;0;0;6.6;6.8;7.5;6.1;;4;5;1;DIFICULDADE
126763;Elisa Izas;0;0;0;0;5.2;6.8;5.9;6.7;1.0;12;2;6;DIFICULDADE
331542;Nilo Edinaldo Aody de Oliveira;0;0;0;0;5.2;4.8;6.6;5.1;1.0;5;5;2;DIFICULDADE
214047;CÃ­cera Moreno;0;0;0;0;7.2;7.2;5.8;;1.0;2;0;4;EXATAS
299502;Eduarda Jebemlas Terceiro;0;0;0;0;4.8;5.1;5.1;4.9;1.0;2;1;7;DIFICULDADE
351764;Leila Melanie de Iglesias;0;0;0;0;6.6;6.9;7.2;6.9;0.0;10;6;2;HUMANAS
280595;Vera Envial;1;1;1;3;0.0;0.0;0.0;0.0;1.0;2;4;5;DIFICULDADE
488684;FabrÃ­cio Ninee Martinez de Moreira;1;1;1;1;0.0;0.0;0.0;0.0;;7;2;7;DIFICULDADE
268951;Walter Fred da Silva do Rio;0;0;0;0;6.3;6.7;5.9;4.9;1.0;0;0;4;DIFICULDADE
780176;Edu Caio Renyilson de Fernandes;0;0;0;0;6.7;5.9;4.8;5.4;0.0;3;6;3;DIFICULDADE
861314;Viviane de Pereira OmtoimÃ£o;0;0;1;3;7.0;5.7;0.0;0.0;1.0;3;1;6;DIFICULDADE
716617;Marielle da Silva;0;0;0;0;5.2;4.6;4.9;4.5;;2;5;3;DIFICULDADE
802179;Selena Dina Evenvic CÃ¢mara das Neves;0;0;0;0;7.2;6.5;6.5;;1.0;4;2;4;DIFICULDADE
745179;Israel da Silva de Siqueira;0;0;0;0;5.8;6.3;5.3;5.7;1.0;6;4;3;DIFICULDADE
445610;Sandro Edu Truorn Aidinov;0;0;0;0;6.5;6.3;5.8;;;8;5;1;DIFICULDADE
603057;Marina Gutierrez;0;0;0;0;6.0;6.4;5.0;;0.0;3;4;3;DIFICULDADE
992212;CÃ­cero Cavalcante de Fonseca;1;3;1;1;0.0;0.0;0.0;0.0;1.0;5;2;3;DIFICULDADE
318673;Adriana de Sampaio;3;1;1;1;0.0;0.0;0.0;0.0;;11;2;6;DIFICULDADE
849048;Rafaela Gutierrez de Madureira Ernfaote;0;0;0;0;6.4;5.5;6.4;5.9;0.0;4;5;1;DIFICULDADE
196253;TÃ¡bata de Queiroz;0;0;0;0;6.2;5.5;5.9;6.4;1.0;2;0;4;DIFICULDADE
311883;Eleonora da Silva;0;0;0;0;5.5;4.4;5.6;5.0;1.0;0;2;6;DIFICULDADE
764939;AndrÃ© de Pacheco do Amazonas;1;1;1;3;0.0;0.0;0.0;;1.0;9;0;3;DIFICULDADE
704454;Ãureo Bralai;0;0;0;0;6.8;7.7;7.4;6.9;;4;2;2;MUITO BOM
962295;Wilson Cavalcante Duzyov;3;1;1;1;0.0;0.0;0.0;0.0;1.0;2;5;5;DIFICULDADE
329722;Caio PlÃ­nio de Diniz Pashi;0;0;0;0;7.5;7.5;7.9;5.8;0.0;20;7;1;EXATAS
915724;Eliomar Beatriz de Pereira;3;3;1;1;0.0;0.0;0.0;0.0;1.0;3;5;6;DIFICULDADE
250091;Josiane Roseli Rangel;0;0;0;0;5.5;5.6;4.9;5.1;1.0;1;2;4;DIFICULDADE
323480;Davi Edson Pinto Bideru;0;0;0;0;6.9;7.3;7.3;6.2;1.0;3;2;4;EXATAS
851578;Rafael Hamilton Rodrigues Neto;0;0;0;0;6.3;6.0;6.1;;0.0;3;0;3;DIFICULDADE
360449;AurÃ©lio Marcelo do ParanÃ¡;0;0;0;0;5.3;5.2;5.9;4.4;1.0;2;3;4;DIFICULDADE
725194;SÃ¢mia Aparecida Alavic de Souza;0;0;0;0;7.5;7.1;6.9;7.3;1.0;5;2;4;MUITO BOM
874638;Leonara Cliaman CÃ¢mara;0;0;0;0;6.4;6.2;4.9;4.8;1.0;3;0;5;DIFICULDADE
212955;Maria Vlulyles Mercado;0;0;0;0;7.2;8.1;9.6;7.5;0.0;15;5;2;MUITO BOM
688609;Alessandre Nicolas de Soares;0;0;0;0;6.2;5.3;5.9;4.5;1.0;3;2;2;DIFICULDADE
415546;BarnabÃ© da Silva Ornopason;0;0;0;0;6.8;6.6;6.2;5.3;1.0;3;2;4;DIFICULDADE
355143;Walderice de Vasconcelos Yogi Fearndeoan;0;0;0;0;6.9;6.5;6.5;6.3;1.0;4;4;3;DIFICULDADE
235013;Jair Nathan dos Pinhais;3;3;1;1;0.0;0.0;0.0;0.0;0.0;2;5;3;DIFICULDADE
137537;Demilson Braztte da ConceiÃ§Ã£o;0;0;0;0;6.1;6.7;6.1;5.7;0.0;2;3;3;DIFICULDADE
930492;Isaiane Quiorn de Alencar Nadilo;0;0;0;0;6.9;6.4;7.1;6.5;0.0;10;4;2;DIFICULDADE
588946;Madalena de GusmÃµes;1;1;1;1;0.0;0.0;0.0;0.0;1.0;3;2;6;DIFICULDADE
931195;Joaquim Rivaldo Buarque;0;0;3;1;6.0;5.2;0.0;0.0;1.0;2;1;6;DIFICULDADE
787566;Gabrielle LÃ­gia dos Santos Gomes;0;0;0;0;5.4;4.8;5.4;4.7;1.0;5;1;6;DIFICULDADE
422041;Maria Jussara de Brito Anean Feyenu;0;0;0;0;6.3;6.2;6.3;;;2;0;4;DIFICULDADE
900201;Suzanne Raquel da GraÃ§a;0;0;0;0;6.2;5.5;7.7;4.7;0.0;5;5;3;DIFICULDADE
173534;VÃ­vian Bianca de Machado Leklomo;0;0;0;0;6.5;6.9;5.2;4.6;1.0;5;0;3;DIFICULDADE
848571;MarilÃºcia Dara de Souza Bosu;0;0;0;0;7.0;6.8;8.3;;1.0;6;2;3;DIFICULDADE
460689;TÃ¡bata Tatiane de Gimenes Dapru;0;0;0;0;4.8;4.6;6.9;5.6;1.0;3;3;4;DIFICULDADE
964901;Regina EloÃ¡ dos Santos Eimulpeman Yche;0;0;0;0;6.5;5.5;5.4;;0.0;9;2;6;DIFICULDADE
250582;Ãsis de BrandÃ£o Rukago Aiman;0;0;0;0;6.5;6.8;7.8;5.1;0.0;5;5;2;DIFICULDADE
419439;Mara de Oliveira;1;1;1;1;0.0;0.0;0.0;0.0;1.0;3;2;4;DIFICULDADE
907198;Marina Sara Rangel;1;3;1;1;0.0;0.0;0.0;0.0;1.0;3;2;6;DIFICULDADE
673173;Silvair da ConceiÃ§Ã£o de Oliveira;0;0;0;0;5.2;4.1;5.5;4.6;;3;0;3;DIFICULDADE
530924;OsÃ³rio Quirino Lavem;1;1;3;3;0.0;0.0;0.0;0.0;1.0;7;2;6;DIFICULDADE
901821;Caio Xerxes Ximenes;0;0;0;0;6.0;6.7;5.9;5.2;1.0;12;5;6;DIFICULDADE
987435;Laila de Sobral Taruhozu Sadiflazson;1;1;1;1;0.0;0.0;0.0;;;3;3;5;DIFICULDADE
544334;Zilda Zulmira Ymal;0;0;0;0;6.6;5.7;5.2;5.6;1.0;1;2;5;DIFICULDADE
509704;FÃ¡tima Milene da NÃ³brega Vaz de Godoy;0;0;0;0;6.7;7.1;5.7;5.2;0.0;2;4;2;DIFICULDADE
710579;Magali Guiomar Arncham;0;0;0;0;5.5;6.4;7.0;;1.0;1;2;7;DIFICULDADE
519966;Dante Fabiano Prates;0;0;0;0;5.4;6.1;5.2;5.1;1.0;1;3;6;DIFICULDADE
660497;Marciano Baltazar Altulman JÃºnior;0;0;0;0;6.5;6.9;5.3;;0.0;2;1;6;DIFICULDADE
133622;TÃ¡bata Gono;0;0;0;0;7.1;7.1;6.9;5.7;1.0;4;3;5;EXATAS
194511;Suzy Meda de Borges;0;0;0;0;4.9;4.9;5.3;4.5;0.0;2;3;3;DIFICULDADE
652978;Wellington NegrÃ£o do EspÃ­rito Santo;3;1;1;1;0.0;0.0;0.0;0.0;1.0;3;5;3;DIFICULDADE
508866;MÃ¡rio Edinaldo de Oliveira;0;0;0;0;6.8;6.7;6.8;5.7;1.0;3;4;4;DIFICULDADE
963849;CÃ¡rmen Nair de Pereira;1;1;1;1;0.0;0.0;0.0;0.0;1.0;3;0;6;DIFICULDADE
486497;Nivaldo de GusmÃ£o Yduo;0;0;0;0;7.4;7.7;8.9;;;8;5;3;MUITO BOM
615829;Helder Avelino de Abreu;0;0;0;0;6.9;7.2;7.1;;1.0;3;3;5;EXATAS
236124;Matheus Haseaman;0;0;0;0;5.7;5.9;4.6;5.8;1.0;1;5;3;DIFICULDADE
442286;Max de Ayres;0;0;0;0;5.2;5.7;6.2;;1.0;3;4;4;DIFICULDADE
208233;Solange Himu Branco Gutierrez;1;3;1;3;0.0;0.0;0.0;0.0;0.0;2;1;6;DIFICULDADE
500431;Dara LÃ©ia Lemdigi dos Santos;0;0;0;0;6.3;5.5;5.7;4.9;0.0;3;4;4;DIFICULDADE
776227;Simone LaÃ­s da Gama;0;0;0;0;6.7;5.1;7.7;5.0;;9;5;2;DIFICULDADE
750635;Adriana Gabrielle Nahon PinhÃ£o;0;0;1;1;5.4;4.9;0.0;0.0;1.0;3;0;8;DIFICULDADE
630141;Melanie Poliana de Bueno;0;0;0;0;6.7;7.2;6.2;6.0;0.0;10;3;3;DIFICULDADE
588751;Susan Duque;0;0;0;0;5.7;6.0;5.3;4.5;0.0;5;1;3;DIFICULDADE
